title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist,year,is_major_label
고마워미안해 (Together forever),249000.0,H.O.T.,Christmas in SMTOWN.com,,,KR,1999-12-14,SM Entertainment,H.O.T.,1999,True
고백,46000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
나의 너 (My girl),223000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
다시 시작해 (Forever song),254000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
마지막 음성,55000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
사모 (조지훈),143000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
신념,22000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
"아이들 & News (1999/6/30, SBS 8시 뉴스 중)",102000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
아이야! (I yah!),278000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
앵콜,471000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,SM Entertainment,H.O.T.,1999,True
열맞춰(Line Up),263000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,SM Entertainment,H.O.T.,1999,True
영혼 (Soul),264000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
우리들의맹세 (The Promise Of H.O.T.),269000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,SM Entertainment,H.O.T.,1999,True
웃음,180000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
유서낭독,137000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,SM Entertainment,H.O.T.,1999,True
전쟁,86000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
졸업 (Graduation),269000.0,H.O.T.,Christmas in SMTOWN.com,,,KR,1999-12-14,SM Entertainment,H.O.T.,1999,True
축복 (Celebrate),298000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
친구,138000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
탈출,74000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
"투혼, The Spirit Of Fighter",274000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,SM Entertainment,H.O.T.,1999,True
"하늘, 꿈, 그리고...",79000.0,H.O.T.,I yah!,,,KR,1999-09-15,SM Entertainment,H.O.T.,1999,True
행복(Full Of Happiness),209000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,SM Entertainment,H.O.T.,1999,True
Baby Come Back,212026.0,JINUSEAN,태권 V,,,KR,1999-03-03,YG Entertainment,JINUSEAN,1999,True
Freestyle,253040.0,JINUSEAN,태권 V,,,KR,1999-03-03,YG Entertainment,JINUSEAN,1999,True
How Deep Is Your Love,222200.0,JINUSEAN,태권 V,,,KR,1999-03-03,YG Entertainment,JINUSEAN,1999,True
Intro,25093.0,JINUSEAN,태권 V,,,KR,1999-03-03,YG Entertainment,JINUSEAN,1999,True
너를 기억해,249240.0,JINUSEAN,태권 V,,,KR,1999-03-03,YG Entertainment,JINUSEAN,1999,True
자나깨나,186093.0,JINUSEAN,태권 V,,,KR,1999-03-03,YG Entertainment,JINUSEAN,1999,True
자유,204800.0,JINUSEAN,태권 V,,,KR,1999-03-03,YG Entertainment,JINUSEAN,1999,True
태권V,214906.0,JINUSEAN,태권 V,,,KR,1999-03-03,YG Entertainment,JINUSEAN,1999,True
Return of the Bomb,222600.0,"JINUSEAN, Perry, Legacy",태권 V,,,KR,1999-03-03,YG Entertainment,JINUSEAN,1999,True
A Little Bit Longer,221000.0,Jessica,Woman In Love: Top 100,,,NL,1999,SM Entertainment,Jessica,1999,True
How Will I Know (Who You Are),198000.0,Jessica,Woman In Love: Top 100,,,NL,1999,SM Entertainment,Jessica,1999,True
Blue Day,246786.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
EXIT (비상구),227640.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
For You,221733.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
Forever With You,182547.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
"Tell Me, Tell Me",212906.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
바보사냥,212746.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
버드나무 이야기,245826.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
아껴둔 사랑 (Gimme! Gimme! Gimme!),245453.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
우리 갈까 (둘이서만),250706.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
은밀한 유혹,210000.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
탈출,210053.0,S#arp,The S#arp+2,,,KR,1999-09-28,SM Entertainment,S#arp,1999,True
(愛)という名の誇り,332200.0,S.E.S.,REACH OUT,,,JP,1999-03-10,SM Entertainment,S.E.S.,1999,True
Blue Sky,262493.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
Ending,76467.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
I've Been Waiting for You,218800.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
Life~this is the power,,S.E.S.,T.O.P. (Twinkling of paradise),,,JP,1999-10-27,SM Entertainment,S.E.S.,1999,True
LIKE A SHOOTING STAR,313733.0,S.E.S.,REACH OUT,,,JP,1999-03-10,SM Entertainment,S.E.S.,1999,True
Little Bird,269373.0,S.E.S.,夢をかさねて,,,JP,1999-02-21,SM Entertainment,S.E.S.,1999,True
Love,252506.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
Miracle,244426.0,S.E.S.,Sign of Love / Miracle,,,JP,1999-12-08,SM Entertainment,S.E.S.,1999,True
Opening,89960.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
Promise,264466.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
Shining Star,267840.0,S.E.S.,(愛)という名の誇り,,,JP,1999-06-23,SM Entertainment,S.E.S.,1999,True
Silver,247800.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
Snow in Eyes,222000.0,S.E.S.,Christmas in SMTOWN.com,,,KR,1999-12-14,SM Entertainment,S.E.S.,1999,True
Sugar Baby,243040.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
Sweetyハミング,284000.0,S.E.S.,REACH OUT,,,JP,1999-03-10,SM Entertainment,S.E.S.,1999,True
T.O.P. (Twinkling of paradise),,S.E.S.,T.O.P. (Twinkling of paradise),,,JP,1999-10-27,SM Entertainment,S.E.S.,1999,True
Tell Me,225133.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
Twilight Zone,226173.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
Wait,213133.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
夢をかさねて,289600.0,S.E.S.,夢をかさねて,,,JP,1999-02-21,SM Entertainment,S.E.S.,1999,True
時の雫,281040.0,S.E.S.,REACH OUT,,,JP,1999-03-10,SM Entertainment,S.E.S.,1999,True
결혼식,106266.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
그는 없다,104706.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
그를 만났습니다 (이정하),93466.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
또 다른 나,127493.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
바람둥이 길들이기 (Taming a Playboy),212440.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
사랑할 때 너무나 사랑할 때 (김현),73440.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
샤랄라,230880.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
스크램블,81200.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
아름다운 기억,152560.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
얼굴,149800.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
웃음 I,128253.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
차라리 당신을 잊고자 할 때 (도종환),205160.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
첫사랑,89826.0,S.E.S.,Love,,,KR,1999-10-29,SM Entertainment,S.E.S.,1999,True
A+,,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
Com' Back,,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
Missing You,,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
Rigoletto(여자의 마음),,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
Smile Again,,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
그녀가 남기고 간 선물,,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
그대로 멈춰,,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
뫼비우스의 띠(Original),,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
비(悲),,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
예감,,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
적(敵),,SECHSKIES,Com’ Back,,,KR,1999-09-07,DSP Media,SECHSKIES,1999,False
Intro,43000.0,SHINHWA,Twinkling Of Paradise,,,KR,1999-04-01,SM Entertainment,SHINHWA,1999,True
Merry Christmas,239000.0,SHINHWA,Christmas in SMTOWN.com,,,KR,1999-12-14,SM Entertainment,SHINHWA,1999,True
Nothing,220000.0,SHINHWA,Twinkling Of Paradise,,,KR,1999-04-01,SM Entertainment,SHINHWA,1999,True
Return,239000.0,SHINHWA,Twinkling Of Paradise,,,KR,1999-04-01,SM Entertainment,SHINHWA,1999,True
to. G,229000.0,SHINHWA,Twinkling Of Paradise,,,KR,1999-04-01,SM Entertainment,SHINHWA,1999,True
소망 (Desire),242000.0,SHINHWA,Twinkling Of Paradise,,,KR,1999-04-01,SM Entertainment,SHINHWA,1999,True
원 (Cycle),243000.0,SHINHWA,Twinkling Of Paradise,,,KR,1999-04-01,SM Entertainment,SHINHWA,1999,True
침묵을 깨고 (Breakin' the silence),216000.0,SHINHWA,Twinkling Of Paradise,,,KR,1999-04-01,SM Entertainment,SHINHWA,1999,True
푸리 (Grief),182000.0,SHINHWA,Twinkling Of Paradise,,,KR,1999-04-01,SM Entertainment,SHINHWA,1999,True
Jingle Bell,215000.0,SMTOWN,Christmas in SMTOWN.com,,,KR,1999-12-14,SM Entertainment,SMTOWN,1999,True
Amore,223693.0,UNIQ,Club Latino 99,,,CA,1999,Yuehua Entertainment,UNIQ,1999,False
1TYM Attack,214573.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
Childhood skit,46533.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
Love/Hate Prelude,18960.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
S T P,295560.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
Y.G Bounce,214933.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
Y.G Millenium Intro,12666.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
돈돈돈 - Cash It,231173.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
서둘러,214306.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
세상의 축제,250226.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
우리는 Y.G Family,228400.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
전쟁과 평화,207066.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
흑과백,243560.0,YG Family,Famillenium,,,KR,1999-07-29,YG Entertainment,YG Family,1999,True
Blessing,265000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
Blue Moon,235000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
Broken,216000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
Intro,75000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
"Joyful, Joyful",209000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
Kiss in the Dark,248000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
Love Signal,257000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
가버려!!,211000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
난 울지도 몰라,270000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
싫증,224000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
아무것도 몰라요,226000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
여자가 남자를 떠날 때,245000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
후애,236000.0,박지윤,The Age Ain't Nothing but a Number,,,KR,1999-08-17,JYP Entertainment,박지윤,1999,True
21세기란게 뭐야,232000.0,1TYM,2nd Round,,,KR,2000-04-21,YG Entertainment,1TYM,2000,True
One Love,253000.0,1TYM,2nd Round,,,KR,2000-04-21,YG Entertainment,1TYM,2000,True
구제불능,202000.0,1TYM,2nd Round,,,KR,2000-04-21,YG Entertainment,1TYM,2000,True
너와나 우리 영원히 또 하나!,205000.0,1TYM,2nd Round,,,KR,2000-04-21,YG Entertainment,1TYM,2000,True
악 (惡),240000.0,1TYM,2nd Round,,,KR,2000-04-21,YG Entertainment,1TYM,2000,True
쾌지나 칭칭,233000.0,1TYM,2nd Round,,,KR,2000-04-21,YG Entertainment,1TYM,2000,True
향해가,205000.0,1TYM,2nd Round,,,KR,2000-04-21,YG Entertainment,1TYM,2000,True
흑과백 (interlude),20000.0,1TYM,2nd Round,,,KR,2000-04-21,YG Entertainment,1TYM,2000,True
Christmas Time,213000.0,BoA,Winter Vacation in SMTOWN.com,,,KR,2000-12-08,SM Entertainment,BoA,2000,True
Come to Me,215253.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
I'm Your Lady Tonight,189240.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
ID;Peace B,238773.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
Marry Christmas,199000.0,BoA,Winter Vacation in SMTOWN.com,,,KR,2000-12-08,SM Entertainment,BoA,2000,True
SARA,233546.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
Whatever,216440.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
비밀일기 (I'm Sorry),292466.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
"안돼, 난 안돼 (No way)",216080.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
어린 연인 (Young Lovers),265946.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
이별준비 (Letting You Go),242613.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
차마 (Every Breath You Take),301200.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
체념 (Heart-off),233160.0,BoA,ID; Peace B,,,XW,2000-01-08,SM Entertainment,BoA,2000,True
Dear Man,245000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
Eternal Love,244000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
Feel Your Love,218000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
My Love,240000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
Now,211000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
One Fine Day,224000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
Pure Love,234000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
Sting...,227000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
나만의 비밀,217000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
날 기억해줘요,258000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
어떤 기다림,235000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
연애의 기초,227000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
첫키스,215000.0,Fin.K.L,Now,,,KR,2000-10-06,DSP Media,Fin.K.L,2000,False
God Party,219690.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
거짓말,242000.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
나와 함께 춤을 춰,235964.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
난 사랑을 몰라,255138.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
니가 필요해,203703.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
돌아와줘,248477.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
사랑이 영원하다면,202919.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
"왜 작사:박진영,방시혁",234580.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
장미의 전쟁,196180.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
촛불 하나,210469.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
파리,76356.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
하늘색 풍선,213864.0,G.O.D,Chapter 3,,,KR,2000-11-03,SidusHQ,G.O.D,2000,False
For 姸歌 (A Song For Lady),260000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
Good-Bye 이젠 (Good-Bye For The Last),256000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
ILLUSION,284000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
My Mother,229000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
Natural Born Killer,223000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
One Last Love,215000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
OP.T #2 - 'ZEUS',42000.0,H.O.T.,Age of Peace: The Original Soundtrack,,,KR,2000-07-16,SM Entertainment,H.O.T.,2000,True
OP.T (OPeration Takeover),198000.0,H.O.T.,Age of Peace: The Original Soundtrack,,,KR,2000-07-16,SM Entertainment,H.O.T.,2000,True
OP.T - (3D Movie - 'Concert' Scene),112000.0,H.O.T.,Age of Peace: The Original Soundtrack,,,KR,2000-07-16,SM Entertainment,H.O.T.,2000,True
"OP.T, #1 - '사투 (死鬪)'",63000.0,H.O.T.,Age of Peace: The Original Soundtrack,,,KR,2000-07-16,SM Entertainment,H.O.T.,2000,True
Silver Bell,202000.0,H.O.T.,Winter Vacation in SMTOWN.com,,,KR,2000-12-08,SM Entertainment,H.O.T.,2000,True
The Best,215000.0,H.O.T.,Age of Peace: The Original Soundtrack,,,KR,2000-07-16,SM Entertainment,H.O.T.,2000,True
Time Will Tell,261000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
TTTrack #1 (Techno Time Track #1),109000.0,H.O.T.,Age of Peace: The Original Soundtrack,,,KR,2000-07-16,SM Entertainment,H.O.T.,2000,True
TTTrack #2 (Techno Time Track #2),72000.0,H.O.T.,Age of Peace: The Original Soundtrack,,,KR,2000-07-16,SM Entertainment,H.O.T.,2000,True
고요한 밤 그대와 난 (The Day 1030),239000.0,H.O.T.,Winter Vacation in SMTOWN.com,,,KR,2000-12-08,SM Entertainment,H.O.T.,2000,True
그래! 그렇게! (We Can Do It),245000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
꿈의 기도 (Pray For You),287000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
늘 지금처럼 (Always My Love),249000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
버려진 아이들 (Abandoned Children),286000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
신비 (Delight),231000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
파랑새의 소원 (Wish Of A Blue Bird),234000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,SM Entertainment,H.O.T.,2000,True
See Through Me,181760.0,S,Yeti One,,,US,2000,SM Entertainment,S,2000,True
Dancing Queen,225600.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
Honey.Com,227266.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
How?,226266.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
Intro,71600.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
Liar,267600.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
Outro,200106.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
Sign,205600.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
그래도 될까,264400.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
두번째 유혹,215760.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
오해,225840.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
잔인한 이별,228213.0,S#arp,The Four Letter Word Love,,,KR,2000-08-11,SM Entertainment,S#arp,2000,True
A Song For You,271533.0,S.E.S.,Be Ever Wonderful,,,JP,2000-05-24,SM Entertainment,S.E.S.,2000,True
Be Natural,282000.0,S.E.S.,A letter from Greenland,,,,2000-12-16,SM Entertainment,S.E.S.,2000,True
Beautiful Life,271666.0,S.E.S.,A letter from Greenland,,,,2000-12-16,SM Entertainment,S.E.S.,2000,True
BRAND NEW★WORLD,232733.0,S.E.S.,Be Ever Wonderful,,,JP,2000-05-24,SM Entertainment,S.E.S.,2000,True
Chance,223866.0,S.E.S.,A letter from Greenland,,,,2000-12-16,SM Entertainment,S.E.S.,2000,True
Do & Be,242866.0,S.E.S.,Be Ever Wonderful,,,JP,2000-05-24,SM Entertainment,S.E.S.,2000,True
Joy,211160.0,S.E.S.,A letter from Greenland,,,,2000-12-16,SM Entertainment,S.E.S.,2000,True
Let It Snow,230000.0,S.E.S.,Winter Vacation in SMTOWN.com,,,KR,2000-12-08,SM Entertainment,S.E.S.,2000,True
Life 〜this is the power〜,229000.0,S.E.S.,Be Ever Wonderful,,,JP,2000-05-24,SM Entertainment,S.E.S.,2000,True
Long Long Time,232666.0,S.E.S.,A letter from Greenland,,,,2000-12-16,SM Entertainment,S.E.S.,2000,True
Lovin' you,291333.0,S.E.S.,Lovin' you,,,JP,2000-08-02,SM Entertainment,S.E.S.,2000,True
Rain,244000.0,S.E.S.,A letter from Greenland,,,,2000-12-16,SM Entertainment,S.E.S.,2000,True
Round & Round,249773.0,S.E.S.,Be Ever Wonderful,,,JP,2000-05-24,SM Entertainment,S.E.S.,2000,True
Round and Round,252533.0,S.E.S.,Love 〜いつまでもオンジェ･カジナ〜,,,JP,2000-04-21,SM Entertainment,S.E.S.,2000,True
Slip Away,201200.0,S.E.S.,A letter from Greenland,,,,2000-12-16,SM Entertainment,S.E.S.,2000,True
Story,239466.0,S.E.S.,A letter from Greenland,,,,2000-12-16,SM Entertainment,S.E.S.,2000,True
Tiny Little Things,252293.0,S.E.S.,A letter from Greenland,,,,2000-12-16,SM Entertainment,S.E.S.,2000,True
Wish,221226.0,S.E.S.,A letter from Greenland,,,,2000-12-16,SM Entertainment,S.E.S.,2000,True
月の果てまで,271066.0,S.E.S.,PRIME -S.E.S. the best-,,,JP,2000-03-15,SM Entertainment,S.E.S.,2000,True
海のオーロラ,314600.0,S.E.S.,Be Ever Wonderful,,,JP,2000-05-24,SM Entertainment,S.E.S.,2000,True
Bye...,249000.0,SECHSKIES,Blue Note,,,KR,2000-05-31,DSP Media,SECHSKIES,2000,False
Pain,237000.0,SECHSKIES,Blue Note,,,KR,2000-05-31,DSP Media,SECHSKIES,2000,False
너를 보내며,234000.0,SECHSKIES,Blue Note,,,KR,2000-05-31,DSP Media,SECHSKIES,2000,False
네겐 보일 수 없었던 세상,272000.0,SECHSKIES,Blue Note,,,KR,2000-05-31,DSP Media,SECHSKIES,2000,False
